time_ms,pos_step,angle_deg,target_step
2305,-4369,0.000,-4388
2310,-4377,0.000,-4396
2315,-4385,0.000,-4403
2320,-4392,0.000,-4411
2325,-4400,0.000,-4418
2330,-4408,0.000,-4426
2335,-4415,0.000,-4433
2340,-4423,0.000,-4440
2345,-4430,0.000,-4447
2350,-4438,0.000,-4454
2355,-4445,0.000,-4461
2360,-4452,0.000,-4468
2365,-4460,0.000,-4474
2370,-4467,0.000,-4481
2375,-4474,0.000,-4488
2380,-4481,0.000,-4494
2385,-4487,0.000,-4501
2390,-4494,0.000,-4507
2395,-4501,0.000,-4513
2400,-4507,0.000,-4520
2405,-4514,0.000,-4526
2410,-4520,0.000,-4532
2415,-4526,0.000,-4538
2420,-4532,0.000,-4544
2425,-4539,0.000,-4549
2430,-4545,0.000,-4555
2435,-4551,0.000,-4561
2440,-4557,0.000,-4566
2445,-4563,0.000,-4573
2450,-4568,0.000,-4577
2455,-4574,0.000,-4583
2460,-4580,0.000,-4588
2465,-4585,0.000,-4593
2470,-4590,0.000,-4598
2475,-4595,0.000,-4604
2480,-4600,0.000,-4609
2485,-4606,0.000,-4613
2490,-4611,0.000,-4619
2495,-4616,0.000,-4623
2500,-4621,0.000,-4628
2505,-4626,0.000,-4632
2510,-4631,0.000,-4637
2515,-4636,0.000,-4641
2520,-4641,0.000,-4646
2525,-4645,0.000,-4650
2530,-4650,0.000,-4654
2535,-4654,0.000,-4659
2540,-4659,0.000,-4663
2545,-4663,0.000,-4667
2550,-4667,0.000,-4671
2555,-4671,0.000,-4675
2560,-4675,0.000,-4678
2565,-4679,0.000,-4682
2570,-4683,0.000,-4686
2575,-4686,0.000,-4689
2580,-4690,0.000,-4693
2585,-4694,0.000,-4696
2590,-4697,0.000,-4700
2595,-4700,0.000,-4703
2600,-4704,0.000,-4706
2605,-4707,0.000,-4710
2610,-4711,0.000,-4713
2615,-4714,0.000,-4716
2620,-4718,0.000,-4719
2625,-4720,0.000,-4722
2630,-4723,0.000,-4725
2635,-4725,0.000,-4727
2640,-4729,0.000,-4730
2645,-4731,0.000,-4733
2650,-4734,0.000,-4736
2655,-4736,0.000,-4738
2660,-4740,0.000,-4740
2665,-4742,0.000,-4743
2670,-4744,0.000,-4745
2675,-4747,0.000,-4748
2680,-4749,0.000,-4750
2685,-4752,0.000,-4752
2690,-4753,0.000,-4754
2695,-4755,0.000,-4756
2700,-4757,0.000,-4758
2705,-4760,0.000,-4760
2710,-4761,0.000,-4762
2715,-4763,0.000,-4764
2720,-4765,0.000,-4766
2725,-4766,0.000,-4767
2730,-4768,0.000,-4769
