time_ms,angle_deg
14680,3.750
14685,3.750
14690,3.750
14695,3.750
14700,3.750
14705,3.750
14710,3.750
14715,3.750
14720,3.750
14725,3.600
14730,3.600
14735,3.600
14740,3.600
14745,3.600
14750,3.450
14755,3.450
14760,3.450
14765,3.450
14770,3.450
14775,3.300
14780,3.300
14785,3.300
14790,3.300
14795,3.150
14800,3.150
14805,3.150
14810,3.150
14815,3.150
14820,3.000
14825,3.000
14830,3.000
14835,3.000
14840,3.000
14845,3.000
14850,3.000
14855,2.850
14860,2.850
14865,2.850
14870,2.850
14875,2.850
14880,2.850
14885,2.850
14890,2.850
14895,2.850
14900,2.850
14905,2.850
14910,2.850
14915,2.850
14920,2.850
14925,2.850
14930,2.850
14935,2.850
14940,2.850
14945,3.000
14950,3.000
14955,3.000
14960,3.000
14965,3.000
14970,3.000
14975,3.000
14980,3.150
14985,3.150
14990,3.150
14995,3.150
15000,3.150
