time_ms,angle_deg
13990,-0.150
13995,-0.150
14000,-0.150
14005,-0.150
14010,-0.150
14015,-0.150
14020,-0.150
14025,-0.150
14030,-0.150
14035,-0.150
14040,-0.150
14045,-0.150
14050,-0.150
14055,-0.150
14060,-0.150
14065,-0.150
14070,-0.150
14075,-0.150
14080,-0.150
14085,-0.150
14090,-0.150
14095,-0.150
14100,-0.150
14105,-0.150
14110,-0.150
14115,-0.150
14120,-0.150
14125,-0.150
14130,-0.150
14135,-0.150
14140,-0.150
14145,-0.150
14150,-0.150
14155,-0.150
14160,-0.150
14165,-0.150
14170,-0.150
14175,-0.150
14180,-0.150
14185,-0.150
14190,-0.150
14195,-0.150
14200,-0.150
14205,-0.150
14210,-0.150
14215,-0.150
14220,-0.150
14225,-0.150
14230,-0.150
14235,-0.150
14240,-0.150
14245,-0.150
14250,-0.150
14255,-0.150
14260,-0.150
14265,-0.150
14270,-0.150
14275,-0.150
14280,-0.150
14285,-0.150
14290,-0.150
14295,-0.150
14300,-0.150
14305,-0.150
14310,-0.150
14315,-0.150
14320,-0.150
14325,-0.150
14330,-0.150
14335,-0.150
14340,-0.150
14345,-0.150
14350,-0.150
14355,-0.150
14360,-0.150
14365,-0.150
14370,-0.150
14375,-0.150
14380,-0.150
14385,-0.150
14390,-0.150
14395,-0.150
14400,-0.150
14405,-0.150
14410,-0.150
14415,-0.150
14420,-0.150
14425,-0.150
14430,-0.150
14435,-0.150
14440,-0.150
14445,-0.150
14450,-0.150
14455,-0.150
14460,-0.150
14465,-0.150
14470,-0.150
14475,-0.150
14480,-0.150
14485,-0.150
14490,-0.150
14495,-0.150
14500,-0.150
14505,-0.150
14510,-0.150
14515,-0.150
14520,-0.150
14525,-0.150
14530,-0.150
14535,-0.150
14540,-0.150
14545,-0.150
14550,-0.150
14555,-0.150
14560,-0.150
14565,-0.150
14570,-0.150
14575,-0.150
14580,-0.150
14585,-0.150
14590,-0.150
14595,-0.150
14600,-0.150
14605,-0.150
14610,-0.150
14615,-0.150
14620,-0.150
14625,-0.150
14630,-0.150
14635,-0.150
14640,-0.150
14645,-0.150
14650,-0.150
14655,-0.150
14660,-0.150
14665,-0.150
14670,-0.150
14675,-0.150
14680,-0.150
14685,-0.150
14690,-0.150
14695,-0.150
14700,-0.150
14705,-0.150
14710,-0.150
14715,-0.150
14720,-0.150
14725,-0.150
14730,-0.150
14735,-0.150
14740,-0.150
14745,-0.150
14750,-0.150
14755,-0.150
14760,-0.150
14765,-0.150
14770,-0.150
14775,-0.150
14780,-0.150
14785,-0.150
14790,-0.150
14795,-0.150
14800,-0.150
14805,-0.150
14810,-0.150
14815,-0.150
14820,-0.150
14825,-0.150
14830,-0.150
14835,-0.150
14840,-0.150
14845,-0.150
14850,-0.150
14855,-0.150
14860,-0.150
14865,-0.150
14870,-0.150
14875,-0.150
14880,-0.150
14885,-0.150
14890,-0.150
14895,-0.150
14900,-0.150
14905,-0.150
14910,-0.150
14915,-0.150
14920,-0.150
14925,-0.150
14930,-0.150
14935,-0.150
14940,-0.150
14945,-0.150
14950,-0.150
14955,-0.150
14960,-0.150
14965,-0.150
14970,-0.150
14975,-0.150
14980,-0.150
14985,-0.150
14990,-0.150
14995,-0.150
15000,-0.150
