time_ms,angle_deg
8445,-6.450
8450,-6.600
8455,-6.600
8460,-6.750
8465,-6.750
8470,-6.750
8475,-6.750
8480,-6.750
8485,-6.600
8490,-6.600
8495,-6.450
8500,-6.300
8505,-6.150
8510,-6.000
8515,-5.850
8520,-5.550
8525,-5.400
8530,-5.100
8535,-4.800
8540,-4.500
8545,-4.200
8550,-3.900
8555,-3.600
8560,-3.150
8565,-2.850
8570,-2.400
8575,-2.100
8580,-1.650
8585,-1.350
8590,-0.900
8595,-0.450
8600,-0.150
8605,0.300
8610,0.750
8615,1.050
8620,1.500
8625,1.800
8630,2.250
8635,2.550
8640,2.850
8645,3.300
8650,3.600
8655,3.750
8660,4.050
8665,4.350
8670,4.500
8675,4.800
8680,4.950
8685,5.100
8690,5.250
8695,5.400
8700,5.400
8705,5.550
8710,5.550
8715,5.550
8720,5.550
8725,5.550
8730,5.550
8735,5.400
8740,5.400
8745,5.250
8750,5.100
8755,4.950
8760,4.800
8765,4.650
8770,4.350
8775,4.050
8780,3.900
8785,3.600
8790,3.300
8795,3.000
8800,2.700
8805,2.400
8810,2.100
8815,1.650
8820,1.350
8825,0.900
8830,0.600
8835,0.150
8840,-0.150
8845,-0.600
8850,-0.900
8855,-1.350
8860,-1.650
8865,-2.100
8870,-2.400
8875,-2.700
8880,-3.150
8885,-3.450
8890,-3.750
8895,-4.050
8900,-4.350
8905,-4.650
8910,-4.800
8915,-5.100
8920,-5.250
8925,-5.400
8930,-5.700
8935,-5.850
8940,-5.850
8945,-6.000
8950,-6.150
8955,-6.150
8960,-6.150
8965,-6.150
8970,-6.150
8975,-6.150
8980,-6.150
8985,-6.000
8990,-6.000
8995,-5.850
9000,-5.700
9005,-5.550
9010,-5.400
9015,-5.100
9020,-4.950
9025,-4.650
9030,-4.500
9035,-4.200
9040,-3.900
9045,-3.600
9050,-3.300
9055,-3.000
9060,-2.700
9065,-2.400
9070,-1.950
9075,-1.650
9080,-1.350
9085,-0.900
9090,-0.600
9095,-0.300
9100,0.150
9105,0.450
9110,0.750
9115,1.200
9120,1.500
9125,1.800
9130,2.100
9135,2.400
9140,2.700
9145,3.000
9150,3.300
9155,3.600
9160,3.750
9165,4.050
9170,4.200
9175,4.350
9180,4.500
9185,4.650
9190,4.800
9195,4.950
9200,4.950
9205,4.950
9210,5.100
9215,5.100
9220,5.100
9225,4.950
9230,4.950
9235,4.800
9240,4.800
9245,4.650
9250,4.500
9255,4.350
9260,4.200
9265,3.900
9270,3.750
9275,3.450
9280,3.300
9285,3.000
9290,2.700
9295,2.400
9300,2.100
9305,1.800
9310,1.500
9315,1.200
9320,0.900
9325,0.600
9330,0.300
9335,-0.150
9340,-0.450
9345,-0.750
9350,-1.050
9355,-1.500
9360,-1.800
9365,-2.100
9370,-2.400
9375,-2.700
9380,-3.000
9385,-3.300
9390,-3.450
9395,-3.750
9400,-4.050
9405,-4.200
9410,-4.500
9415,-4.650
9420,-4.800
9425,-4.950
9430,-5.100
9435,-5.250
9440,-5.400
9445,-5.550
9450,-5.550
9455,-5.550
9460,-5.700
9465,-5.700
9470,-5.700
9475,-5.550
9480,-5.550
9485,-5.400
9490,-5.400
9495,-5.250
9500,-5.100
9505,-4.950
9510,-4.800
9515,-4.650
9520,-4.350
9525,-4.200
9530,-3.900
9535,-3.750
9540,-3.450
9545,-3.150
9550,-2.850
9555,-2.550
9560,-2.250
9565,-1.950
9570,-1.650
9575,-1.350
9580,-1.050
9585,-0.750
9590,-0.300
9595,0.000
9600,0.300
9605,0.600
9610,0.900
9615,1.200
9620,1.500
9625,1.800
9630,1.950
9635,2.250
9640,2.550
9645,2.700
9650,3.000
9655,3.150
9660,3.300
9665,3.600
9670,3.750
9675,3.900
9680,4.050
9685,4.050
9690,4.200
9695,4.200
9700,4.350
9705,4.350
9710,4.350
9715,4.350
9720,4.350
9725,4.350
9730,4.350
9735,4.200
9740,4.200
9745,4.050
9750,4.050
9755,3.900
9760,3.750
9765,3.600
9770,3.300
9775,3.150
9780,3.000
9785,2.700
9790,2.550
9795,2.250
9800,1.950
9805,1.650
9810,1.350
9815,1.050
9820,0.750
9825,0.450
9830,0.150
9835,-0.150
9840,-0.450
9845,-0.750
9850,-1.050
9855,-1.350
9860,-1.650
9865,-1.950
9870,-2.250
9875,-2.550
9880,-2.850
9885,-3.150
9890,-3.300
9895,-3.600
9900,-3.750
9905,-4.050
9910,-4.200
9915,-4.350
9920,-4.500
9925,-4.650
9930,-4.800
9935,-4.950
9940,-4.950
9945,-5.100
9950,-5.100
9955,-5.100
9960,-5.100
9965,-5.100
9970,-5.100
9975,-5.100
9980,-4.950
9985,-4.950
9990,-4.800
9995,-4.800
10000,-4.650
10005,-4.500
10010,-4.350
10015,-4.200
10020,-4.050
10025,-3.750
10030,-3.600
10035,-3.300
10040,-3.150
10045,-2.850
10050,-2.700
10055,-2.400
10060,-2.100
10065,-1.800
10070,-1.650
10075,-1.350
10080,-1.050
10085,-0.750
10090,-0.450
10095,-0.150
10100,0.150
10105,0.450
10110,0.750
10115,0.900
10120,1.200
10125,1.500
10130,1.800
10135,1.950
10140,2.250
10145,2.400
10150,2.700
10155,2.850
10160,3.000
10165,3.150
10170,3.300
10175,3.450
10180,3.600
10185,3.750
10190,3.900
10195,3.900
10200,3.900
10205,4.050
10210,4.050
10215,4.050
10220,4.050
10225,4.050
10230,3.900
10235,3.900
10240,3.750
10245,3.750
10250,3.600
10255,3.450
10260,3.300
10265,3.150
10270,3.000
10275,2.700
10280,2.550
10285,2.400
10290,2.100
10295,1.800
10300,1.650
10305,1.350
10310,1.050
10315,0.900
10320,0.600
10325,0.300
10330,0.000
10335,-0.300
10340,-0.600
10345,-0.900
10350,-1.200
10355,-1.350
10360,-1.650
10365,-1.950
10370,-2.250
10375,-2.400
10380,-2.700
10385,-2.850
10390,-3.150
10395,-3.300
10400,-3.600
10405,-3.750
10410,-3.900
10415,-4.050
10420,-4.200
10425,-4.350
10430,-4.350
10435,-4.500
10440,-4.500
10445,-4.650
10450,-4.650
10455,-4.650
10460,-4.650
10465,-4.650
10470,-4.650
10475,-4.650
10480,-4.500
10485,-4.500
10490,-4.350
10495,-4.350
10500,-4.200
10505,-4.050
10510,-3.900
10515,-3.750
10520,-3.600
10525,-3.450
10530,-3.150
10535,-3.000
10540,-2.700
10545,-2.550
10550,-2.250
10555,-2.100
10560,-1.800
10565,-1.500
10570,-1.350
10575,-1.050
10580,-0.750
10585,-0.600
10590,-0.300
10595,0.000
10600,0.300
10605,0.450
10610,0.750
10615,1.050
10620,1.200
10625,1.500
10630,1.650
10635,1.950
10640,2.100
10645,2.400
10650,2.550
10655,2.700
10660,2.850
10665,3.000
10670,3.150
10675,3.300
10680,3.300
10685,3.450
10690,3.450
10695,3.600
10700,3.600
10705,3.600
10710,3.600
10715,3.600
10720,3.600
10725,3.450
10730,3.450
10735,3.300
10740,3.300
10745,3.150
10750,3.000
10755,2.850
10760,2.700
10765,2.550
10770,2.400
10775,2.250
10780,1.950
10785,1.800
10790,1.650
10795,1.350
10800,1.200
10805,0.900
10810,0.750
10815,0.450
10820,0.300
10825,0.000
10830,-0.300
10835,-0.450
10840,-0.750
10845,-0.900
10850,-1.200
10855,-1.500
10860,-1.650
10865,-1.950
10870,-2.100
10875,-2.400
10880,-2.550
10885,-2.700
10890,-2.850
10895,-3.150
10900,-3.300
10905,-3.450
10910,-3.600
10915,-3.750
10920,-3.750
10925,-3.900
10930,-4.050
10935,-4.050
10940,-4.050
10945,-4.200
10950,-4.200
10955,-4.200
10960,-4.200
10965,-4.200
10970,-4.200
10975,-4.050
10980,-4.050
10985,-3.900
10990,-3.900
10995,-3.750
11000,-3.600
11005,-3.450
11010,-3.300
11015,-3.150
11020,-3.000
11025,-2.850
11030,-2.700
11035,-2.400
11040,-2.250
11045,-2.100
11050,-1.800
11055,-1.650
11060,-1.500
11065,-1.200
11070,-1.050
11075,-0.750
11080,-0.600
11085,-0.300
11090,-0.150
11095,0.150
11100,0.300
11105,0.600
11110,0.750
11115,1.050
11120,1.200
11125,1.350
11130,1.500
11135,1.800
11140,1.950
11145,2.100
11150,2.250
11155,2.400
11160,2.400
11165,2.550
11170,2.700
11175,2.850
11180,2.850
11185,2.850
11190,3.000
11195,3.000
11200,3.000
11205,3.000
11210,3.000
11215,3.000
11220,3.000
11225,2.850
11230,2.850
11235,2.700
11240,2.700
11245,2.550
11250,2.400
11255,2.400
11260,2.250
11265,2.100
11270,1.950
11275,1.650
11280,1.500
11285,1.350
11290,1.200
11295,1.050
11300,0.750
11305,0.600
11310,0.300
11315,0.150
11320,0.000
11325,-0.300
11330,-0.450
11335,-0.750
11340,-0.900
11345,-1.050
11350,-1.350
11355,-1.500
11360,-1.650
11365,-1.950
11370,-2.100
11375,-2.250
11380,-2.400
11385,-2.550
11390,-2.700
11395,-2.850
11400,-3.000
11405,-3.150
11410,-3.150
11415,-3.300
11420,-3.450
11425,-3.450
11430,-3.450
11435,-3.600
11440,-3.600
11445,-3.600
11450,-3.600
11455,-3.600
11460,-3.600
11465,-3.600
11470,-3.600
11475,-3.450
11480,-3.450
11485,-3.300
11490,-3.300
11495,-3.150
11500,-3.000
11505,-3.000
11510,-2.850
11515,-2.700
11520,-2.550
11525,-2.400
11530,-2.250
11535,-2.100
11540,-1.950
11545,-1.650
11550,-1.500
11555,-1.350
11560,-1.200
11565,-0.900
11570,-0.750
11575,-0.600
11580,-0.450
11585,-0.150
11590,0.000
11595,0.150
11600,0.450
11605,0.600
11610,0.750
11615,0.900
11620,1.050
11625,1.200
11630,1.350
11635,1.500
11640,1.650
11645,1.800
11650,1.950
11655,1.950
11660,2.100
11665,2.250
11670,2.250
11675,2.400
11680,2.400
