time_ms,position_step,position_deg,target_step
8750,4400,0.000,4400
8755,4400,0.000,4400
8760,4400,0.000,4400
8765,4400,0.000,4400
8770,4400,0.000,4400
8775,4400,0.000,4400
8780,4400,0.000,4400
8785,4400,0.000,4400
8790,4400,0.000,4400
8795,4400,0.150,4400
8800,4400,0.150,4400
8805,4400,0.150,4400
8810,4400,0.150,4400
8815,4400,0.150,4400
8820,4400,0.150,4400
8825,4400,0.150,4400
8830,4400,0.150,4400
8835,4400,0.150,4400
8840,4400,0.150,4400
8845,4400,0.150,4400
8850,4400,0.150,4400
8855,4400,0.300,4400
8860,4400,0.300,4400
8865,4400,0.300,4400
8870,4400,0.300,4400
8875,4400,0.300,4400
8880,4400,0.450,4400
8885,4400,0.450,4400
8890,4400,0.450,4400
8895,4400,0.450,4400
8900,4400,0.450,4400
8905,4400,0.450,4400
8910,4400,0.600,4400
8915,4400,0.600,4400
8920,4400,0.600,4400
8925,4400,0.600,4400
8930,4400,0.600,4400
8935,4400,0.600,4400
8940,4400,0.600,4400
8945,4400,0.600,4400
8950,4400,0.600,4400
8955,4400,0.600,4400
8960,4400,0.600,4400
8965,4400,0.600,4400
8970,4400,0.600,4400
8975,4400,0.450,4400
8980,4400,0.450,4400
8985,4400,0.450,4400
8990,4400,0.450,4400
8995,4400,0.450,4400
9000,4400,0.450,4400
9005,4400,0.300,4400
9010,4400,0.300,4400
9015,4400,0.300,4400
9020,4400,0.300,4400
9025,4400,0.300,4400
9030,4400,0.300,4400
9035,4400,0.300,4400
9040,4400,0.300,4400
9045,4400,0.300,4400
9050,4400,0.300,4400
9055,4400,0.300,4400
9060,4400,0.300,4400
9065,4400,0.300,4400
9070,4400,0.300,4400
9075,4400,0.300,4400
9080,4400,0.300,4400
9085,4400,0.300,4400
9090,4400,0.300,4400
9095,4400,0.150,4400
9100,4400,0.150,4400
9105,4400,0.150,4400
9110,4400,0.150,4400
9115,4400,0.150,4400
9120,4400,0.150,4400
9125,4400,0.150,4400
9130,4400,0.150,4400
9135,4400,0.150,4400
9140,4400,0.150,4400
9145,4400,0.150,4400
9150,4400,0.150,4400
9155,4400,0.150,4400
9160,4400,0.150,4400
9165,4400,0.150,4400
9170,4400,0.150,4400
9175,4400,0.150,4400
9180,4400,0.150,4400
9185,4400,0.150,4400
9190,4400,0.300,4400
9195,4400,0.300,4400
9200,4400,0.300,4400
9205,4400,0.300,4400
9210,4400,0.300,4400
9215,4400,0.300,4400
9220,4400,0.300,4400
9225,4400,0.300,4400
9230,4400,0.300,4400
9235,4400,0.300,4400
9240,4400,0.300,4400
9245,4400,0.300,4400
9250,4400,0.300,4400
9255,4400,0.300,4400
9260,4400,0.300,4400
9265,4400,0.300,4400
9270,4400,0.300,4400
9275,4400,0.300,4400
9280,4400,0.300,4400
9285,4400,0.300,4400
9290,4400,0.300,4400
9295,4400,0.300,4400
9300,4400,0.300,4400
9305,4400,0.300,4400
9310,4400,0.300,4400
9315,4400,0.300,4400
9320,4400,0.300,4400
9325,4400,0.300,4400
9330,4400,0.300,4400
9335,4400,0.300,4400
9340,4400,0.300,4400
9345,4400,0.300,4400
9350,4400,0.300,4400
